-6.497668734753336839e-01,2.381591272869789527e-02,0.000000000000000000e+00
-6.112697038546609507e-01,-3.552139446881306672e-01,0.000000000000000000e+00
-2.232855652136558067e-01,6.476077074125186073e-02,0.000000000000000000e+00
-5.175972764103893287e-01,1.536517475408774591e-01,0.000000000000000000e+00
-4.686822543727760526e-01,-2.478419257543564569e-01,0.000000000000000000e+00
-4.238250697072094009e-01,-1.484443791359936204e-01,0.000000000000000000e+00
-1.376398715280536533e-01,-3.686526340669334378e-01,0.000000000000000000e+00
5.535631320255077759e-01,1.839163031022175016e-02,1.000000000000000000e+00
8.745016680375250484e-03,1.651096402214171366e-01,1.000000000000000000e+00
-3.547531643259495548e-01,3.556124650163791645e-03,1.000000000000000000e+00
-5.954048140833086977e-01,9.658263530087350668e-02,1.000000000000000000e+00
-3.052821735005158410e-01,-2.259631665654585064e-01,0.000000000000000000e+00
-1.145795903988088560e-01,5.049683739974217822e-01,1.000000000000000000e+00
-5.489852788118746441e-01,3.500681261390248267e-03,0.000000000000000000e+00
-1.065267937843911716e-01,1.983399676128297928e-01,0.000000000000000000e+00
-4.363472905366648225e-01,2.192630697093265330e-02,1.000000000000000000e+00
-3.850305704467424373e-01,2.152542308358162959e-02,1.000000000000000000e+00
-1.053373927978429325e-02,-1.365817588195336607e-01,0.000000000000000000e+00
-4.693807353126023818e-01,-4.271724764773416338e-01,0.000000000000000000e+00
-5.232352198795983123e-01,-5.365452686634326895e-02,0.000000000000000000e+00
-1.626864835395070708e-01,-1.177803067827920824e-01,0.000000000000000000e+00
-1.634579638970163340e-01,3.163325314713044678e-01,1.000000000000000000e+00
1.860842560667308465e-02,-2.307431938229450030e-01,0.000000000000000000e+00
-2.036640028244836587e-01,6.273511090943728608e-02,1.000000000000000000e+00
-1.661339132520739392e-02,-4.925879771614277147e-01,0.000000000000000000e+00
-3.236818781402847067e-01,6.264356493905769430e-01,1.000000000000000000e+00
-9.922936505538026974e-02,5.638807869848184995e-02,0.000000000000000000e+00
-2.594754919301385243e-01,2.358731136130330364e-01,1.000000000000000000e+00
-3.330715348833148126e-01,-1.326911308650846610e-01,0.000000000000000000e+00
-3.843597712939260114e-01,-2.142804691590721178e-01,0.000000000000000000e+00
-3.014186808021176445e-01,-2.485969676572540588e-01,0.000000000000000000e+00
-3.156868760509831673e-01,-5.095469037676889634e-01,0.000000000000000000e+00
-2.260015370281240332e-01,-1.062569722384630599e-01,0.000000000000000000e+00
