-1.171133413143485569e-01,1.623183195333919748e+00,1.000000000000000000e+00
-2.050517380099092790e-02,1.794934908025012987e+00,0.000000000000000000e+00
2.193023362976057045e-02,1.470972945737114346e+00,0.000000000000000000e+00
-3.468321484115288733e-02,1.481966865477701178e+00,1.000000000000000000e+00
9.794257669621581064e-03,1.327606975290493541e+00,0.000000000000000000e+00
1.957522455593395661e-01,1.332611277770370695e+00,0.000000000000000000e+00
-2.135555534338108574e-01,1.410931813966740167e+00,1.000000000000000000e+00
-2.177109658154371685e-01,1.662318775895248901e+00,0.000000000000000000e+00
1.874640427324095193e-02,1.620065750773399538e+00,0.000000000000000000e+00
4.047788538879482090e-01,1.142878405534910824e+00,0.000000000000000000e+00
-5.326010574986379531e-01,1.225598860330447959e+00,1.000000000000000000e+00
1.465375141069799603e-01,1.481047462861120767e+00,0.000000000000000000e+00
-3.229487323218028227e-01,1.568918359055263556e+00,1.000000000000000000e+00
-1.945759089813663967e-01,1.869614274513240915e+00,0.000000000000000000e+00
1.619273997032816270e-02,1.238050014970638157e+00,0.000000000000000000e+00
-2.299391059800227621e-01,1.184348034782818138e+00,1.000000000000000000e+00
-1.820809259102852684e-01,1.508630215414024978e+00,1.000000000000000000e+00
-2.969449976956893833e-01,1.521013187715381854e+00,1.000000000000000000e+00
-1.089512090539423855e-01,1.335017414467997154e+00,1.000000000000000000e+00
3.888057398770000672e-02,1.099602870114638087e+00,1.000000000000000000e+00
-3.335289197818032125e-01,1.571020843640471343e+00,1.000000000000000000e+00
-5.418040849620466837e-01,1.079377484532493714e+00,1.000000000000000000e+00
-4.615340425015404535e-02,1.223288331385762984e+00,0.000000000000000000e+00
-6.708698475922457716e-01,1.406223865410953566e+00,0.000000000000000000e+00
-2.770539942358878349e-01,1.500292863469568472e+00,1.000000000000000000e+00
1.110933191127996822e-02,1.228652100627610100e+00,0.000000000000000000e+00
-9.678379104769464780e-02,1.790439444133069102e+00,0.000000000000000000e+00
-7.238173280407380616e-01,1.440888435270078816e+00,0.000000000000000000e+00
6.609373971633542011e-02,1.729784727775912634e+00,0.000000000000000000e+00
-2.455698195390801919e-01,1.182425762853159590e+00,1.000000000000000000e+00
-2.934413477350192312e-01,1.526710885892542668e+00,1.000000000000000000e+00
-3.026684728806555147e-01,1.466157390195812038e+00,1.000000000000000000e+00
-2.460919986230022671e-01,1.509074710954296350e+00,1.000000000000000000e+00
-4.895001711059963068e-01,1.672873542464581753e+00,0.000000000000000000e+00
-5.698082460991495957e-01,1.703143713010566440e+00,0.000000000000000000e+00
-8.010146698942094412e-03,1.307996254208275255e+00,0.000000000000000000e+00
-7.179752535274900316e-01,1.336048124318493180e+00,0.000000000000000000e+00
-2.061374633002595880e-01,1.476999977606484604e+00,1.000000000000000000e+00
-7.611862144355857618e-02,1.271270464602229033e+00,0.000000000000000000e+00
-4.474988821874248401e-04,1.410759978055724062e+00,0.000000000000000000e+00
2.217760621614013883e-01,1.356685517796823115e+00,0.000000000000000000e+00
-3.340866576243383124e-01,1.503274394823152615e+00,1.000000000000000000e+00
-4.290094667426880837e-01,1.495367793876335227e+00,1.000000000000000000e+00
-6.222515177525078656e-02,1.315211361746419394e+00,1.000000000000000000e+00
-3.484381563258455161e-01,1.534621509734892753e+00,1.000000000000000000e+00
-7.053018713249198379e-02,1.681760445201307963e+00,0.000000000000000000e+00
-1.823255181714732442e-01,1.500388113982735971e+00,1.000000000000000000e+00
-4.280025840574364637e-01,1.893975426560739361e+00,0.000000000000000000e+00
1.406925471137398520e-01,1.398722647478464864e+00,0.000000000000000000e+00
-2.962538064857501707e-01,1.466865116264257862e+00,1.000000000000000000e+00
-1.840737654433550474e-01,1.587011220705687675e+00,1.000000000000000000e+00
-4.676399906931658079e-01,1.604269143151541011e+00,0.000000000000000000e+00
-2.548128779927632537e-01,1.203297626392249242e+00,1.000000000000000000e+00
-2.194345080266440762e-01,1.261873030349368374e+00,1.000000000000000000e+00
1.051436282711286641e-01,2.026189430882064713e+00,0.000000000000000000e+00
-4.128347275488761792e-01,1.419487713941072426e+00,1.000000000000000000e+00
-4.085585806901622652e-01,1.010027637507297849e+00,0.000000000000000000e+00
-2.877869602655407921e-01,1.761958572667539302e+00,0.000000000000000000e+00
1.568607930208641421e-01,1.628451833985429698e+00,0.000000000000000000e+00
