-1.306656845628401342e+00,-1.370715174560984684e+00,0.000000000000000000e+00
-1.718501400960647407e+00,-2.122276453170910848e+00,0.000000000000000000e+00
-1.272357258698854743e+00,-1.417167793397005715e+00,0.000000000000000000e+00
-1.251439751417995572e+00,-1.664899999992506485e+00,0.000000000000000000e+00
-1.623904086513393574e+00,-1.729359228890300137e+00,0.000000000000000000e+00
-2.018303414941049478e+00,-1.374516503537255074e+00,0.000000000000000000e+00
-1.970987094143382468e+00,-1.606805614853212827e+00,0.000000000000000000e+00
-1.459283521777805959e+00,-1.894095513014879995e+00,0.000000000000000000e+00
-2.081086550689979831e+00,-1.267249426532824241e+00,0.000000000000000000e+00
-1.516299597365690310e+00,-1.637340378107521088e+00,0.000000000000000000e+00
-1.515564663326015360e+00,-1.296648040512277777e+00,0.000000000000000000e+00
-1.749639511245315582e+00,-1.390864480527474134e+00,0.000000000000000000e+00
-1.727256480131705629e+00,-1.428169442710000459e+00,0.000000000000000000e+00
-1.810878849644553590e+00,-1.236316408169060299e+00,0.000000000000000000e+00
-1.616147870331005487e+00,-1.353866331770929410e+00,0.000000000000000000e+00
-1.945492648250729983e+00,-1.469253105163822681e+00,0.000000000000000000e+00
-1.645534462167572709e+00,-1.535326675185831879e+00,0.000000000000000000e+00
-1.541104474121888224e+00,-1.439068577140058203e+00,0.000000000000000000e+00
-1.506023144224564403e+00,-1.381943865660129278e+00,0.000000000000000000e+00
-1.453324191657524356e+00,-1.599427777952256546e+00,0.000000000000000000e+00
-1.571457767061830157e+00,-1.746474776680603913e+00,0.000000000000000000e+00
-1.612087069062603684e+00,-1.771198408446891026e+00,0.000000000000000000e+00
-1.915397657310603075e+00,-1.591627784432577020e+00,0.000000000000000000e+00
-1.848351115442371739e+00,-1.364272771846368082e+00,0.000000000000000000e+00
-2.046071233190661420e+00,-1.082531820329246663e+00,0.000000000000000000e+00
-1.789021964261229281e+00,-1.305141033287759544e+00,0.000000000000000000e+00
-1.755702973667548017e+00,-1.767397327503032356e+00,0.000000000000000000e+00
-1.796644839840651597e+00,-1.576055274392286876e+00,0.000000000000000000e+00
-1.667782226380994937e+00,-1.442641080247257568e+00,0.000000000000000000e+00
-1.366413588769296972e+00,-1.319496891089083412e+00,0.000000000000000000e+00
-2.179610091521233084e+00,-1.191837905902307648e+00,0.000000000000000000e+00
-1.444528741125734816e+00,-1.975934493109017698e+00,0.000000000000000000e+00
-1.631361668477149918e+00,-1.644422982677407052e+00,0.000000000000000000e+00
-1.595237958856458471e+00,-1.563436896512676366e+00,0.000000000000000000e+00
-1.411758258641395036e+00,-1.283499302328557024e+00,0.000000000000000000e+00
-1.323382838729477706e+00,-1.014110814231235391e+00,0.000000000000000000e+00
-1.425079679323803639e+00,-1.259413041813256084e+00,0.000000000000000000e+00
